User_ID,Age,Gender,Platform,Daily_Usage_Time (minutes),Posts_Per_Day,Likes_Received_Per_Day,Comments_Received_Per_Day,Messages_Sent_Per_Day,Dominant_Emotion,Engagement_Score,Age_Group
56,22.0,15.0,6.0,-0.6389606986378016,-0.6628184473741683,0.11088924303781379,-0.8576306398865051,-0.09312202467054118,1.0,-0.3181443244601811,0.0
57,25.0,16.0,4.0,-0.06736835977277336,-0.08412926802573313,-0.7369578474378885,-0.6051395649214473,0.04234098100578978,2.0,-0.39060000085958163,1.0
58,29.0,17.0,3.0,-1.21055303750283,-0.6628184473741683,-0.9489196200568141,-1.236367252334092,-0.49951104169953403,5.0,-1.1011330855504753,1.0
59,28.0,15.0,5.0,0.0755297249434837,0.494559911322702,0.32285101565673935,0.6573158099038423,0.44872999803478264,3.0,0.23345372812880205,1.0
60,27.0,16.0,0.0,-0.9247568680703158,-1.2415076267226035,-1.1608813926757395,-1.362612789816621,-0.9059000587285269,2.0,-1.0777602867119591,1.0
61,30.0,15.0,1.0,2.361899080403597,1.6519382700195724,1.3826598787513673,1.0360524223514291,1.5324340434454302,3.0,1.8859106060119,1.0
62,23.0,16.0,6.0,-0.6389606986378016,-0.08412926802573313,-0.7369578474378885,-0.8576306398865051,-0.49951104169953403,0.0,-0.7037955052956995,0.0
63,34.0,17.0,4.0,-0.35316452920528746,-0.6628184473741683,-0.8217425564854587,-0.9838761773690341,-0.2285850303468721,4.0,-0.6009551904062278,1.0
64,26.0,15.0,3.0,0.790020148524769,0.494559911322702,0.5348127882756649,0.026088122491197543,1.1260450264164374,1.0,0.6658505066413525,1.0
65,25.0,16.0,5.0,-0.06736835977277336,1.6519382700195724,0.11088924303781379,-0.3526484899563893,0.5841930037111136,5.0,0.02309853858215556,1.0
66,29.0,17.0,0.0,-0.9247568680703158,-1.2415076267226035,-1.24566610172331,-1.6151038647816789,-1.3122890757575196,2.0,-1.1432041234598047,1.0
67,28.0,16.0,1.0,2.0761029109710827,1.0732490906711372,1.5946216513702927,0.4048247349387844,1.8033600547980921,3.0,1.8111176497286483,1.0
68,31.0,15.0,6.0,-0.7818587833540587,-0.6628184473741683,-0.5249960748189629,-0.8576306398865051,-0.2285850303468721,4.0,-0.6734108668056283,1.0
69,27.0,16.0,4.0,0.3613258943759978,-0.08412926802573313,0.32285101565673935,0.026088122491197543,0.8551190150637755,1.0,0.3503177223213829,1.0
70,22.0,17.0,3.0,-0.49606261392154455,-0.6628184473741683,-0.8217425564854587,-1.110121714851563,-0.2285850303468721,5.0,-0.6780854265733314,0.0
71,24.0,15.0,1.0,1.3616124873897972,0.494559911322702,0.9587363335135161,0.4048247349387844,1.1260450264164374,3.0,1.1543420023663422,0.0
72,35.0,16.0,5.0,-0.6389606986378016,-1.2415076267226035,-1.0760966836281693,-0.9838761773690341,-1.5832150871101816,2.0,-0.9024642954230873,2.0
73,21.0,17.0,0.0,-1.0676549527865729,-0.08412926802573313,-0.9489196200568141,-1.236367252334092,-1.3122890757575196,4.0,-1.0567247677572946,0.0
74,29.0,15.0,6.0,-0.06736835977277336,-0.6628184473741683,-0.7369578474378885,-0.7313851024039761,0.04234098100578978,0.0,-0.3999491203949879,1.0
75,25.0,16.0,4.0,-0.35316452920528746,0.494559911322702,-0.3978190112476076,-0.4788940274389183,0.44872999803478264,4.0,-0.3578780824856591,1.0
76,28.0,17.0,3.0,0.6471220638085119,-0.08412926802573313,-0.058680175057326665,-0.3526484899563893,0.7196560093874446,1.0,0.29656028499279563,1.0
77,32.0,15.0,1.0,1.7903067415385685,1.6519382700195724,1.4674445877989375,0.6573158099038423,2.209749071827085,3.0,1.6451707779751825,1.0
78,26.0,16.0,5.0,-0.49606261392154455,-0.6628184473741683,-0.6521731383903182,-0.6051395649214473,-0.49951104169953403,5.0,-0.5845942312192663,1.0
79,33.0,17.0,0.0,-0.7818587833540587,-1.2415076267226035,-1.0760966836281693,-1.236367252334092,-1.0413630644048577,1.0,-0.9679081321709329,1.0
80,27.0,15.0,6.0,-0.06736835977277336,0.494559911322702,-0.10107252958111178,-0.1001574149913314,-0.2285850303468721,4.0,-0.08909089584272199,1.0
81,31.0,16.0,4.0,-1.21055303750283,-0.6628184473741683,-0.8217425564854587,-1.110121714851563,-1.3122890757575196,5.0,-1.0660738872927011,1.0
82,24.0,17.0,3.0,-0.21026644448903042,-0.08412926802573313,-0.31303430220003736,-0.22640295247386036,-0.49951104169953403,3.0,-0.27139872678314897,0.0
83,34.0,15.0,1.0,0.790020148524769,1.0732490906711372,0.7467745608945905,0.5310702724213133,0.44872999803478264,0.0,0.7663535416469723,1.0
84,22.0,16.0,5.0,-0.6389606986378016,-1.2415076267226035,-0.7369578474378885,-1.236367252334092,0.04234098100578978,4.0,-0.7108073449472542,0.0
85,29.0,17.0,0.0,-0.49606261392154455,-0.6628184473741683,-0.8217425564854587,-0.8576306398865051,-0.2285850303468721,2.0,-0.6640617472702217,1.0
86,28.0,15.0,6.0,0.21842780965974076,0.494559911322702,-0.10107252958111178,-0.3526484899563893,0.5841930037111136,1.0,0.06516957649148505,1.0
87,31.0,16.0,4.0,-0.21026644448903042,-0.08412926802573313,0.11088924303781379,0.026088122491197543,0.8551190150637755,5.0,-0.023647059094876924,1.0
88,21.0,17.0,3.0,-0.9247568680703158,-1.2415076267226035,-0.9489196200568141,-1.236367252334092,-1.3122890757575196,4.0,-0.9912809310094491,0.0
89,25.0,15.0,1.0,2.2190009956873396,1.6519382700195724,1.721798714941648,0.9098068848689003,1.5324340434454302,3.0,1.9583662824113002,1.0
90,30.0,16.0,5.0,-0.6389606986378016,-0.6628184473741683,-0.3978190112476076,-0.6051395649214473,-0.2285850303468721,1.0,-0.5331740737745306,1.0
91,27.0,17.0,0.0,-1.21055303750283,-1.2415076267226035,-1.24566610172331,-1.6151038647816789,-1.5832150871101816,2.0,-1.2927900360263085,1.0
92,32.0,15.0,6.0,0.3613258943759978,0.494559911322702,0.5348127882756649,0.4048247349387844,0.44872999803478264,0.0,0.45315803721085485,1.0
93,24.0,16.0,4.0,-0.49606261392154455,-0.08412926802573313,-0.185857238628682,-0.22640295247386036,0.04234098100578978,4.0,-0.336842563530994,0.0
94,29.0,15.0,3.0,0.0755297249434837,-0.6628184473741683,-0.7369578474378885,-0.9838761773690341,0.8551190150637755,5.0,-0.31580704457632996,1.0
95,26.0,16.0,1.0,1.6474086568223114,1.0732490906711372,1.1706981061324417,0.6573158099038423,1.1260450264164374,1.0,1.4044309499384655,1.0
96,33.0,17.0,5.0,-0.21026644448903042,0.494559911322702,-0.31303430220003736,-0.22640295247386036,-0.49951104169953403,2.0,-0.2690614468992971,1.0
97,22.0,15.0,0.0,-0.6389606986378016,-1.2415076267226035,-1.0760966836281693,-1.236367252334092,-1.5832150871101816,4.0,-0.916487974726197,0.0
98,35.0,16.0,6.0,0.5042239790922549,-0.08412926802573313,0.32285101565673935,0.6573158099038423,0.44872999803478264,3.0,0.4414716377915964,2.0
99,28.0,17.0,4.0,-0.9247568680703158,-0.6628184473741683,-0.9489196200568141,-1.110121714851563,-0.49951104169953403,0.0,-0.9538844528678231,1.0
100,27.0,15.0,3.0,0.790020148524769,0.494559911322702,0.02610453399024356,-0.22640295247386036,0.04234098100578978,4.0,0.39005148034686127,1.0
101,25.0,15.0,1.0,0.790020148524769,1.0732490906711372,0.5348127882756649,0.6573158099038423,0.44872999803478264,3.0,0.6798741859444621,1.0
102,30.0,16.0,5.0,-0.06736835977277336,0.494559911322702,-0.31303430220003736,0.6573158099038423,0.04234098100578978,0.0,-0.13116193375205118,1.0
103,22.0,17.0,0.0,-0.9247568680703158,-0.6628184473741683,-0.7369578474378885,-0.6051395649214473,-0.9059000587285269,4.0,-0.8463695782106484,0.0
105,33.0,16.0,2.0,-1.3534511222190868,-1.2415076267226035,-1.1608813926757395,-1.236367252334092,-1.3122890757575196,2.0,-1.2951273159101602,1.0
106,21.0,16.0,1.0,1.6474086568223114,1.0732490906711372,1.1706981061324417,1.288543497316487,1.1260450264164374,3.0,1.4394901481962399,0.0
107,27.0,15.0,5.0,-0.21026644448903042,-0.08412926802573313,0.11088924303781379,0.4048247349387844,-0.2285850303468721,0.0,-0.040008018281838024,1.0
108,24.0,17.0,0.0,0.5042239790922549,1.6519382700195724,-0.10107252958111178,0.1523336599737265,0.44872999803478264,5.0,0.23345372812880172,0.0
109,29.0,15.0,2.0,-1.0676549527865729,-0.6628184473741683,-0.9489196200568141,-1.236367252334092,-1.5832150871101816,4.0,-1.0684111671765526,1.0
110,31.0,16.0,1.0,2.2190009956873396,2.2306274493680074,2.2305069692270694,2.5509988721417765,2.480675083179747,3.0,2.308958264989044,1.0
111,23.0,15.0,5.0,-0.49606261392154455,0.494559911322702,0.32285101565673935,0.6573158099038423,0.44872999803478264,1.0,-0.047019857933392833,0.0
112,26.0,17.0,0.0,0.0755297249434837,-0.08412926802573313,-0.31303430220003736,-0.1001574149913314,-0.49951104169953403,5.0,-0.1241500941004967,1.0
113,34.0,16.0,2.0,-0.7818587833540587,-1.2415076267226035,-0.9913119745805992,-1.110121714851563,-0.9059000587285269,2.0,-0.9188252546100487,1.0
115,28.0,16.0,5.0,0.21842780965974076,1.6519382700195724,0.5348127882756649,1.9197711847291319,0.9905820207401064,0.0,0.4905545153524804,1.0
116,21.0,17.0,0.0,-1.496349206935344,-1.2415076267226035,-1.1608813926757395,-1.362612789816621,-1.3122890757575196,4.0,-1.3722575520772637,0.0
117,35.0,15.0,1.0,0.9329182332410261,1.0732490906711372,1.1706981061324417,0.9098068848689003,0.8551190150637755,1.0,1.058513527128425,2.0
118,27.0,16.0,5.0,-0.06736835977277336,-0.08412926802573313,0.11088924303781379,0.1523336599737265,0.3132669923584517,5.0,0.03478493800141368,1.0
119,23.0,17.0,2.0,-1.21055303750283,-1.2415076267226035,-1.0760966836281693,-1.110121714851563,-1.3122890757575196,4.0,-1.1806006016014308,0.0
120,32.0,15.0,1.0,1.3616124873897972,1.6519382700195724,1.5946216513702927,1.667280109764074,1.1260450264164374,3.0,1.5096085447117886,1.0
121,26.0,16.0,0.0,-0.49606261392154455,-0.6628184473741683,-0.31303430220003736,-0.1001574149913314,-0.2285850303468721,1.0,-0.39761184051113646,1.0
122,24.0,15.0,5.0,0.3613258943759978,0.494559911322702,-0.10107252958111178,0.6573158099038423,0.17780398668212072,0.0,0.17735901091636294,0.0
123,29.0,16.0,2.0,-0.9247568680703158,-0.6628184473741683,-0.8641349110092438,-0.8576306398865051,-0.9059000587285269,2.0,-0.916487974726197,1.0
125,22.0,15.0,5.0,-0.6389606986378016,-0.08412926802573313,-0.5249960748189629,0.1523336599737265,-0.9059000587285269,5.0,-0.5682332720323052,0.0
126,31.0,16.0,0.0,-0.35316452920528746,-0.6628184473741683,-0.7369578474378885,-0.6051395649214473,-0.2285850303468721,4.0,-0.5425231933099373,1.0
127,27.0,17.0,2.0,-1.0676549527865729,-1.2415076267226035,-1.0760966836281693,-1.236367252334092,-1.4477520814338507,1.0,-1.12216860450514,1.0
128,25.0,15.0,1.0,1.9332048262548254,1.6519382700195724,2.018545196608144,1.414789034799016,1.1260450264164374,3.0,1.963040842179004,1.0
129,30.0,16.0,5.0,-0.06736835977277336,0.494559911322702,0.23806630660916914,0.5310702724213133,0.3132669923584517,0.0,0.11425245405236903,1.0
130,26.0,17.0,0.0,-1.3534511222190868,-1.2415076267226035,-1.24566610172331,-1.362612789816621,-1.3122890757575196,5.0,-1.339535633703341,1.0
131,34.0,15.0,2.0,-0.7818587833540587,-0.6628184473741683,-0.8641349110092438,-1.236367252334092,-1.0413630644048577,2.0,-0.8720796569330163,1.0
132,28.0,16.0,1.0,1.5045105721060543,2.2306274493680074,1.8065834239892182,1.9197711847291319,1.8033600547980921,3.0,1.7129518946068798,1.0
133,23.0,17.0,5.0,-0.6389606986378016,-0.08412926802573313,-0.31303430220003736,-0.1001574149913314,-0.49951104169953403,4.0,-0.4747420766782403,0.0
134,21.0,15.0,1.0,1.075816317957283,1.6519382700195724,2.442468741845995,0.9098068848689003,0.8551190150637755,5.0,1.691916375652215,0.0
135,29.0,16.0,0.0,-0.7818587833540587,-0.6628184473741683,-0.4402113657713927,-0.4788940274389183,0.04234098100578978,1.0,-0.6056297501739308,1.0
136,24.0,17.0,2.0,-1.0676549527865729,-1.2415076267226035,-1.1184890381519546,-1.110121714851563,-1.4477520814338507,2.0,-1.133855003924398,0.0
137,33.0,15.0,1.0,2.2190009956873396,2.2306274493680074,2.442468741845995,1.9197711847291319,2.209749071827085,3.0,2.358041142549928,1.0
138,27.0,16.0,5.0,-0.21026644448903042,0.494559911322702,0.32285101565673935,0.4048247349387844,0.3132669923584517,0.0,0.07451869602689169,1.0
139,22.0,15.0,1.0,0.6471220638085119,-0.08412926802573313,0.9587363335135161,0.2785791974562554,1.1260450264164374,4.0,0.7944009002531912,0.0
140,28.0,17.0,0.0,0.21842780965974076,-0.6628184473741683,-0.6521731383903182,-0.3526484899563893,0.44872999803478264,1.0,-0.1872566509644903,1.0
141,31.0,16.0,2.0,-1.3534511222190868,-1.2415076267226035,-1.2032737471995247,-1.362612789816621,-1.5832150871101816,5.0,-1.3301865141679345,1.0
142,25.0,15.0,1.0,1.6474086568223114,1.6519382700195724,2.2305069692270694,1.414789034799016,1.1260450264164374,3.0,1.9162952445019714,1.0
143,29.0,16.0,5.0,0.0755297249434837,0.494559911322702,0.5348127882756649,0.9098068848689003,0.04234098100578978,0.0,0.326944923482867,1.0
144,23.0,17.0,0.0,0.3613258943759978,-0.6628184473741683,-0.5249960748189629,-0.3526484899563893,-0.49951104169953403,4.0,-0.09376545561042565,0.0
145,35.0,15.0,2.0,-0.9247568680703158,-1.2415076267226035,-0.9489196200568141,-0.9838761773690341,-1.0413630644048577,2.0,-0.9679081321709329,2.0
147,21.0,15.0,5.0,-0.06736835977277336,-0.08412926802573313,-0.016287820533541553,-0.1001574149913314,-0.2285850303468721,5.0,-0.054031697584947636,0.0
148,26.0,17.0,0.0,-0.49606261392154455,-0.6628184473741683,-0.31303430220003736,-0.3526484899563893,-0.49951104169953403,1.0,-0.420984639349653,1.0
149,32.0,16.0,1.0,1.075816317957283,1.0732490906711372,1.8065834239892182,1.667280109764074,1.2615080320927683,4.0,1.4652002269186077,1.0
150,28.0,15.0,2.0,-1.0676549527865729,-1.2415076267226035,-1.0760966836281693,-1.110121714851563,-1.5832150871101816,2.0,-1.1198313246212885,1.0
151,27.0,16.0,1.0,2.0761029109710827,1.6519382700195724,2.018545196608144,1.9197711847291319,0.8551190150637755,3.0,2.051857477765365,1.0
152,24.0,15.0,5.0,-0.49606261392154455,-0.08412926802573313,-0.185857238628682,0.4048247349387844,-0.36404803602320307,0.0,-0.31580704457632963,0.0
153,29.0,17.0,0.0,-0.21026644448903042,-0.6628184473741683,-0.4402113657713927,-0.7313851024039761,-0.2285850303468721,4.0,-0.34852896295025215,1.0
154,33.0,15.0,1.0,1.5045105721060543,0.494559911322702,1.1706981061324417,1.0360524223514291,1.8033600547980921,5.0,1.3763835913322464,1.0
155,31.0,16.0,2.0,-0.9247568680703158,-1.2415076267226035,-0.9489196200568141,-0.9838761773690341,-0.6349740473758649,1.0,-0.9538844528678231,1.0
156,22.0,15.0,6.0,-0.6389606986378016,-0.6628184473741683,0.19567395208538402,-0.6051395649214473,-0.09312202467054118,1.0,-0.2667241670154453,0.0
157,25.0,16.0,4.0,-0.06736835977277336,-0.08412926802573313,-0.6521731383903182,-0.4788940274389183,0.04234098100578978,2.0,-0.34619168306640064,1.0
158,29.0,17.0,3.0,-1.21055303750283,-0.6628184473741683,-0.8217425564854587,-0.9838761773690341,-0.49951104169953403,5.0,-1.0310146890349265,1.0
159,28.0,15.0,5.0,0.0755297249434837,0.494559911322702,0.4500280792280947,0.9098068848689003,0.44872999803478264,3.0,0.3035721246443508,1.0
160,27.0,16.0,0.0,-0.9247568680703158,-1.2415076267226035,-1.0760966836281693,-1.236367252334092,-0.9059000587285269,2.0,-1.0333519689187782,1.0
161,30.0,15.0,1.0,2.361899080403597,1.6519382700195724,1.4674445877989375,1.9197711847291319,1.5324340434454302,3.0,1.9723899617144098,1.0
162,23.0,16.0,6.0,-0.6389606986378016,-0.08412926802573313,-0.6521731383903182,-0.6051395649214473,-0.49951104169953403,0.0,-0.6523753478509636,0.0
163,34.0,17.0,4.0,-0.35316452920528746,-0.6628184473741683,-0.6945654929141034,-0.8576306398865051,-0.2285850303468721,4.0,-0.5378486335422339,1.0
164,26.0,15.0,3.0,0.790020148524769,0.494559911322702,0.7467745608945905,0.4048247349387844,1.1260450264164374,1.0,0.7803772209500822,1.0
165,25.0,16.0,5.0,-0.06736835977277336,1.6519382700195724,0.19567395208538402,-0.1001574149913314,0.5841930037111136,5.0,0.07451869602689169,1.0
166,29.0,17.0,0.0,-0.9247568680703158,-1.2415076267226035,-1.0760966836281693,-1.362612789816621,-1.3122890757575196,2.0,-1.054387487873443,1.0
167,28.0,16.0,1.0,2.0761029109710827,1.0732490906711372,1.721798714941648,1.0360524223514291,1.8033600547980921,3.0,1.9022715651988618,1.0
168,31.0,15.0,6.0,-0.7818587833540587,-0.6628184473741683,-0.4402113657713927,-0.6051395649214473,-0.2285850303468721,4.0,-0.6219907093608922,1.0
169,27.0,16.0,4.0,0.3613258943759978,-0.08412926802573313,0.4500280792280947,0.6573158099038423,0.8551190150637755,1.0,0.4414716377915964,1.0
170,22.0,17.0,3.0,-0.49606261392154455,-0.6628184473741683,-0.6945654929141034,-0.8576306398865051,-0.2285850303468721,5.0,-0.6079670300577826,0.0
171,24.0,15.0,1.0,1.3616124873897972,0.494559911322702,1.1706981061324417,0.9098068848689003,1.1260450264164374,3.0,1.2758805563266262,0.0
172,35.0,16.0,5.0,-0.6389606986378016,-1.2415076267226035,-1.0337043291043844,-0.8576306398865051,-1.5832150871101816,2.0,-0.8767542167007195,2.0
173,21.0,17.0,0.0,-1.0676549527865729,-0.08412926802573313,-0.8641349110092438,-0.9838761773690341,-1.3122890757575196,4.0,-1.005304610312559,0.0
174,29.0,15.0,6.0,-0.06736835977277336,-0.6628184473741683,-0.567388429342748,-0.3526484899563893,0.04234098100578978,0.0,-0.3041206451570715,1.0
175,25.0,16.0,4.0,-0.35316452920528746,0.494559911322702,-0.31303430220003736,-0.22640295247386036,0.44872999803478264,4.0,-0.30645792504092295,1.0
176,28.0,17.0,3.0,0.6471220638085119,-0.08412926802573313,0.02610453399024356,0.4048247349387844,0.7196560093874446,1.0,0.37602780104375133,1.0
177,32.0,15.0,1.0,1.7903067415385685,1.6519382700195724,1.5946216513702927,1.288543497316487,2.209749071827085,3.0,1.736324693445396,1.0
178,26.0,16.0,5.0,-0.49606261392154455,-0.6628184473741683,-0.6097807838665331,-0.3526484899563893,-0.49951104169953403,5.0,-0.5518723128453439,1.0
179,33.0,17.0,0.0,-0.7818587833540587,-1.2415076267226035,-1.0337043291043844,-0.9838761773690341,-1.0413630644048577,1.0,-0.9351862137970102,1.0
180,27.0,15.0,6.0,-0.06736835977277336,0.494559911322702,-0.016287820533541553,0.4048247349387844,-0.2285850303468721,4.0,-0.02364705909487659,1.0
181,31.0,16.0,4.0,-1.21055303750283,-0.6628184473741683,-0.7369578474378885,-0.6051395649214473,-1.3122890757575196,5.0,-1.0006300505448555,1.0
